CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,USER_AGENT,REPORT_ID_DERIVED
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001mKksWAE/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007zj0uUAA%2Fview%3Fc__recordType%3Dcontact%26c__input%3D005511944351366%26c__contactFound%3Dmultiple,one:recordHomeFlexipage,WorkOrder,20220606173210.39,2022-06-06T17:32:10.391Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P000001mKksWAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000005bGJLQA2/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007nXCQUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D27508927935%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606173212.44,2022-06-06T17:32:12.438Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36""",5006P000005bGJLQA2
United States/null,/lightning/r/Case/5006P000005QQyvQAG/view,one:recordHomeFlexipage2Wrapper,Case,20220606173241.566,2022-06-06T17:32:41.566Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005QQyvQAG
United States/null,/lightning/r/Case/5006P000005aphkQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220606173252.58,2022-06-06T17:32:52.580Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005aphkQAA
Brazil/Sao Paulo,/lightning/r/Case/5006P0000056JEzQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220606173324.13,2022-06-06T17:33:24.127Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P0000056JEzQAM
United States/null,/lightning/r/Case/5006P000005IzRpQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606173345.42,2022-06-06T17:33:45.421Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005IzRpQAK
United States/null,/lightning/r/Case/5006P000005IzRpQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606173345.44,2022-06-06T17:33:45.440Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005IzRpQAK
Brazil/Sao Paulo,/lightning/r/Case/5006P000005bGAsQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220606173401.08,2022-06-06T17:34:01.081Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005bGAsQAM
United States/null,/lightning/r/Case/5006P000005IzRpQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606173412.574,2022-06-06T17:34:12.578Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005IzRpQAK
United States/null,/lightning/r/Case/5006P000005bFzCQAU/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007nWw4UAE%2Fview%3Fc__recordType%3Dasset%26c__input%3D32938380759%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606173417.27,2022-06-06T17:34:17.268Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005bFzCQAU
Brazil/Sao Paulo,/lightning/r/Case/5006P000005fJJ6QAM/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007zk1ZUAQ%2Fview%3Fc__recordType%3Dasset%26c__input%3D11284696479%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606173523.574,2022-06-06T17:35:23.577Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005fJJ6QAM
United States/null,/lightning/r/Case/5006P000005OgafQAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606173635.027,2022-06-06T17:36:35.028Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005OgafQAC
United States/Virginia,/lightning/r/Case/5006P000005EeUpQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606173701.566,2022-06-06T17:37:01.570Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36""",5006P000005EeUpQAK
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001rDOLWA2/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007nXCQUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D27508927935%26c__contactFound%3Dfalse,one:recordHomeFlexipage,WorkOrder,20220606173811.543,2022-06-06T17:38:11.546Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36""",0WO6P000001rDOLWA2
Brazil/Sao Paulo,/lightning/r/Case/5006P000005fEs1QAE/view,one:recordHomeFlexipage2Wrapper,Case,20220606173831.32,2022-06-06T17:38:31.322Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005fEs1QAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000005RegiQAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606173843.68,2022-06-06T17:38:43.676Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005RegiQAC
United States/null,/lightning/r/Case/5006P000005EeMHQA0/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007rb31UAA%2Fview%3Fc__recordType%3Dasset%26c__input%3D6749435090%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606173903.84,2022-06-06T17:39:03.836Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005EeMHQA0
Brazil/Sao Paulo,/lightning/r/Case/5006P000005aNToQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220606173910.79,2022-06-06T17:39:10.788Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005aNToQAM
United States/null,/lightning/r/Case/5006P000005EeMHQA0/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007rb31UAA%2Fview%3Fc__recordType%3Dasset%26c__input%3D6749435090%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606173934.883,2022-06-06T17:39:34.883Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005EeMHQA0
United States/null,/lightning/r/Case/5006P000005Mm3iQAC/view?channel=OMNI,one:recordHomeFlexipage2Wrapper,Case,20220606174008.64,2022-06-06T17:40:08.640Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005Mm3iQAC
United States/null,/lightning/r/Case/5006P000005Mm3iQAC/view?channel=OMNI,one:recordHomeFlexipage2Wrapper,Case,20220606174008.64,2022-06-06T17:40:08.641Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005Mm3iQAC
United States/null,/lightning/r/Case/5006P000005Mm3iQAC/view?channel=OMNI,one:recordHomeFlexipage2Wrapper,Case,20220606174008.645,2022-06-06T17:40:08.643Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005Mm3iQAC
Brazil/Sao Paulo,/lightning/r/Task/00T6P00000IFF65UAH/view?ws=%2Flightning%2Fr%2FReport%2F00O0b000006iNwdEAE%2Fview%3FqueryScope%3DuserFolders,one:recordHomeFlexipage,Task,20220606174127.824,2022-06-06T17:41:27.824Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00T6P00000IFF65UAH
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P0000021uHNWAY/view?ws=%2Flightning%2Fr%2FCase%2F5006P000004yamMQAQ%2Fview,one:recordHomeFlexipage,WorkOrder,20220606174144.84,2022-06-06T17:41:44.837Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",0WO6P0000021uHNWAY
Brazil/Sao Paulo,/lightning/r/Case/5006P000005KyFrQAK/view?ws=%2Flightning%2Fr%2FTask%2F00T6P00000I219uUAB%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606174151.742,2022-06-06T17:41:51.742Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005KyFrQAK
United States/null,/lightning/r/Case/5006P000005fGDjQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220606174207.32,2022-06-06T17:42:07.316Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005fGDjQAM
United States/null,/lightning/r/Case/5006P000005ipJJQAY/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007zjzdUAA%2Fview%3Fc__recordType%3Dasset%26c__input%3DCXC6JL3%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606174236.176,2022-06-06T17:42:36.178Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005ipJJQAY
Brazil/Sao Paulo,/lightning/r/Case/5006P000004u4T7QAI/view,one:recordHomeFlexipage2Wrapper,Case,20220606174236.2,2022-06-06T17:42:36.202Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5006P000004u4T7QAI
United States/null,/lightning/r/Case/5006P000005OgafQAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606174240.168,2022-06-06T17:42:40.166Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005OgafQAC
Brazil/Sao Paulo,/lightning/r/Case/5006P0000059gKCQAY/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007zjgbUAA%2Fview%3Fc__recordType%3Dcontact%26c__input%3D48988271112%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606174250.465,2022-06-06T17:42:50.462Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P0000059gKCQAY
United States/null,/lightning/r/Case/5006P000005Ub6hQAC/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007bZ4yUAE%2Fview%3Fc__recordType%3Dasset%26c__input%3D24195328887%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606174323.832,2022-06-06T17:43:23.832Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005Ub6hQAC
United States/null,/lightning/r/LiveChatTranscript/5706P000000rTezQAE/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606174332.938,2022-06-06T17:43:32.937Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",5706P000000rTezQAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000005UCx2QAG/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P0000022NXJWA2%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606174359.977,2022-06-06T17:43:59.976Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005UCx2QAG
United States/null,/lightning/r/Case/5006P000005RjL1QAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606174437.312,2022-06-06T17:44:37.312Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5006P000005RjL1QAK
United States/null,/lightning/r/Case/5006P000005RjL1QAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606174437.316,2022-06-06T17:44:37.314Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5006P000005RjL1QAK
United States/null,/lightning/r/Case/5006P000005RjL1QAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606174437.32,2022-06-06T17:44:37.316Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5006P000005RjL1QAK
United States/null,/lightning/r/LiveChatTranscript/5706P000001P8sUQAS/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606174458.176,2022-06-06T17:44:58.178Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",5706P000001P8sUQAS
India/Haryana,/lightning/r/Case/5006P000005M3vVQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220606174503.83,2022-06-06T17:45:03.828Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005M3vVQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P000005ipTOQAY/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007IYSXUA4%2Fview%3Fc__recordType%3Dcontact%26c__input%3D442078868300%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606174525.594,2022-06-06T17:45:25.591Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005ipTOQAY
United States/null,/lightning/r/Case/5006P000005bGFPQA2/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007nXJMUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D4119047067%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606174531.727,2022-06-06T17:45:31.727Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005bGFPQA2
Brazil/Sao Paulo,/lightning/r/Case/5006P000005ipTOQAY/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007IYSXUA4%2Fview%3Fc__recordType%3Dcontact%26c__input%3D442078868300%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606174539.312,2022-06-06T17:45:39.312Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005ipTOQAY
Brazil/Sao Paulo,/lightning/r/Report/00O2R000004AmgKUAS/view,reports:reportBase,Report,20220606174604.047,2022-06-06T17:46:04.046Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O2R000004AmgKUAS
United States/null,/lightning/r/Case/5006P000005bGFPQA2/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007nXJMUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D4119047067%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606174737.56,2022-06-06T17:47:37.558Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005bGFPQA2
Brazil/Sao Paulo,/lightning/r/Task/00T6P00000IP4lsUAD/view?ws=%2Flightning%2Fr%2FReport%2F00O0b000006iNwdEAE%2Fview%3FqueryScope%3DuserFolders,one:recordHomeFlexipage,Task,20220606174832.367,2022-06-06T17:48:32.371Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00T6P00000IP4lsUAD
Brazil/Sao Paulo,/lightning/r/Case/5006P000005fIRsQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220606174834.28,2022-06-06T17:48:34.280Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005fIRsQAM
United States/null,/lightning/r/Case/5006P000005Uaw3QAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606174902.0,2022-06-06T17:49:01.998Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36""",5006P000005Uaw3QAC
United States/Texas,/lightning/r/WorkOrder/0WO6P000001e0CkWAI/view,one:recordHomeFlexipage,WorkOrder,20220606174903.137,2022-06-06T17:49:03.137Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P000001e0CkWAI
Brazil/Sao Paulo,/lightning/r/LiveChatTranscript/5706P000001BESFQA4/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606174906.36,2022-06-06T17:49:06.362Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5706P000001BESFQA4
United States/null,/lightning/r/Case/5006P000005Uaw3QAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606174908.14,2022-06-06T17:49:08.140Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36""",5006P000005Uaw3QAC
India/Haryana,/lightning/r/Asset/02i2R00000MTwGSQA1/view,one:recordHomeFlexipage2Wrapper,Asset,20220606174918.113,2022-06-06T17:49:18.112Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",02i2R00000MTwGSQA1
Brazil/Sao Paulo,/lightning/r/Case/5006P000005ipPHQAY/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007IYX8UAO%2Fview%3Fc__recordType%3Dasset%26c__input%3D6253256487%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606174932.2,2022-06-06T17:49:32.202Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005ipPHQAY
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001uWvtWAE/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005UWtFQAW%2Fview,one:recordHomeFlexipage,WorkOrder,20220606174936.047,2022-06-06T17:49:36.050Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",0WO6P000001uWvtWAE
United States/null,/lightning/r/Case/5006P000005ipJJQAY/view,one:recordHomeFlexipage2Wrapper,Case,20220606175003.91,2022-06-06T17:50:03.910Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005ipJJQAY
Brazil/Sao Paulo,/lightning/r/Case/5006P000005MidrQAC/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MJQAUA4%2Fview%3Fc__recordType%3Dcontact%26c__input%3D00552124381798%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606175032.266,2022-06-06T17:50:32.262Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005MidrQAC
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001rD9EWAU/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005fEDIQA2%2Fview,one:recordHomeFlexipage,WorkOrder,20220606175100.293,2022-06-06T17:51:00.295Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P000001rD9EWAU
United States/null,/lightning/r/Case/5006P000004XB3ZQAW/view,one:recordHomeFlexipage2Wrapper,Case,20220606175118.52,2022-06-06T17:51:18.518Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000004XB3ZQAW
India/Haryana,/lightning/r/Case/5006P000005RCdMQAW/view,one:recordHomeFlexipage2Wrapper,Case,20220606175131.297,2022-06-06T17:51:31.299Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005RCdMQAW
India/Haryana,/lightning/r/Case/5006P000005RCdMQAW/view,one:recordHomeFlexipage2Wrapper,Case,20220606175131.3,2022-06-06T17:51:31.301Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005RCdMQAW
Brazil/Sao Paulo,/lightning/r/Case/5006P000005fEiaQAE/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007IYOfUAO%2Fview%3Fc__recordType%3Dasset%26c__input%3D7683961575%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606175146.555,2022-06-06T17:51:46.555Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000005fEiaQAE
United States/null,/lightning/r/Case/5006P000005bGFPQA2/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007nXJMUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D4119047067%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606175156.45,2022-06-06T17:51:56.452Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005bGFPQA2
Brazil/Sao Paulo,/lightning/r/Case/5006P000005UbLcQAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007bZGpUAM%2Fview%3Fc__recordType%3Dasset%26c__input%3D36093582578%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606175203.266,2022-06-06T17:52:03.265Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005UbLcQAK
Brazil/Sao Paulo,/lightning/r/Case/5006P000005ipTOQAY/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007IYSXUA4%2Fview%3Fc__recordType%3Dcontact%26c__input%3D442078868300%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606175213.45,2022-06-06T17:52:13.451Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005ipTOQAY
Brazil/Sao Paulo,/lightning/r/Case/5006P000005UbLcQAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007bZGpUAM%2Fview%3Fc__recordType%3Dasset%26c__input%3D36093582578%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606175231.742,2022-06-06T17:52:31.745Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005UbLcQAK
